frame.time_epoch,tcp.seq,ip.src
"1687805969.468543361","544940",195.23.102.214
"1687805969.468551532","546288",195.23.102.214
"1687805969.468558307","547636",195.23.102.214
"1687805969.468562986","548984",195.23.102.214
"1687805969.468567805","550332",195.23.102.214
"1687805969.468573462","551680",195.23.102.214
"1687805969.468579119","553028",195.23.102.214
"1687805969.468584427","554376",195.23.102.214
"1687805969.468590224","555724",195.23.102.214
"1687805969.468594973","557072",195.23.102.214
"1687805969.468602097","558420",195.23.102.214
"1687805969.468606777","559768",195.23.102.214
"1687805969.468611596","561116",195.23.102.214
"1687805969.468639253","562464",195.23.102.214
"1687805969.468650777","563812",195.23.102.214
"1687805969.468660275","565160",195.23.102.214
"1687805969.468668796","566508",195.23.102.214
"1687805969.468676967","567856",195.23.102.214
"1687805969.468683253","569204",195.23.102.214
"1687805969.468691773","570552",195.23.102.214
"1687805969.468701761","571900",195.23.102.214
"1687805969.468710840","573248",195.23.102.214
"1687805969.468720478","574596",195.23.102.214
"1687805969.468728370","575944",195.23.102.214
"1687805969.468743526","577292",195.23.102.214
"1687805969.468752605","578640",195.23.102.214
"1687805969.468760078","579988",195.23.102.214
"1687805969.468767132","581336",195.23.102.214
"1687805969.468774815","582684",195.23.102.214
"1687805969.468783475","584032",195.23.102.214
"1687805969.468793462","585380",195.23.102.214
"1687805969.468801983","586728",195.23.102.214
"1687805969.468811621","588076",195.23.102.214
"1687805969.468821608","589424",195.23.102.214
"1687805969.468830129","590772",195.23.102.214
"1687805969.468838720","592120",195.23.102.214
"1687805969.468847869","593468",195.23.102.214
"1687805969.468855481","594816",195.23.102.214
"1687805969.468863024","596164",195.23.102.214
"1687805969.468871615","597512",195.23.102.214
"1687805969.468880275","598860",195.23.102.214
"1687805969.468887818","600208",195.23.102.214
"1687805969.468894523","601556",195.23.102.214
"1687805969.468902135","602904",195.23.102.214
"1687805969.468911774","604252",195.23.102.214
"1687805969.468921132","605600",195.23.102.214
"1687805969.468929793","606948",195.23.102.214
"1687805969.473097083","608296",195.23.102.214
"1687805969.473108467","609644",195.23.102.214
"1687805969.473115661","610992",195.23.102.214
"1687805969.473122296","612340",195.23.102.214
"1687805969.473128093","613688",195.23.102.214
"1687805969.473135287","615036",195.23.102.214
"1687805969.473140455","616384",195.23.102.214
"1687805969.473145134","617732",195.23.102.214
"1687805969.473151420","619080",195.23.102.214
"1687805969.473156658","620428",195.23.102.214
"1687805969.473161547","621776",195.23.102.214
"1687805969.473168182","623124",195.23.102.214
"1687805969.473174258","624472",195.23.102.214
"1687805969.473181452","625820",195.23.102.214
"1687805969.473186201","627168",195.23.102.214
"1687805969.473192067","628516",195.23.102.214
"1687805969.473197794","629864",195.23.102.214
"1687805969.473202963","631212",195.23.102.214
"1687805969.473208131","632560",195.23.102.214
"1687805969.473213788","633908",195.23.102.214
"1687805969.473218467","635256",195.23.102.214
"1687805969.473224753","636604",195.23.102.214
"1687805969.473230480","637952",195.23.102.214
"1687805969.473236556","639300",195.23.102.214
"1687805969.473245007","640648",195.23.102.214
"1687805969.473253528","641996",195.23.102.214
"1687805969.473262188","643344",195.23.102.214
"1687805969.473269941","644692",195.23.102.214
"1687805969.473277902","646040",195.23.102.214
"1687805969.473304233","647388",195.23.102.214
"1687805969.473316455","648736",195.23.102.214
"1687805969.473325185","650084",195.23.102.214
"1687805969.473333706","651432",195.23.102.214
"1687805969.473341318","652780",195.23.102.214
"1687805969.473349420","654128",195.23.102.214
